split,genre,file_path,filename,num_segments,num_selected_segments
train,ind02,ind02/ind02-6-Test Department-Total State Machine.m4a,ind02-6-Test Department-Total State Machine,32,24
train,ind02,ind02/ind02-9-Z’EV-z = [Es+E3].m4a,ind02-9-Z’EV-z = [Es+E3],20,24
train,ind02,ind02/ind02-8-Monte Cazazza-The Womb is a Happening Thing.m4a,ind02-8-Monte Cazazza-The Womb is a Happening Thing,22,24
train,ind02,ind02/ind02-7-Savage Republic-Next to Nothing.m4a,ind02-7-Savage Republic-Next to Nothing,12,24
train,ind02,ind02/ind02-5-23 Skidoo-Gregouka.m4a,ind02-5-23 Skidoo-Gregouka,36,24
train,ind02,ind02/ind02-3-SPK-Cultures in Decay.m4a,ind02-3-SPK-Cultures in Decay,28,24
val,ind02,ind02/ind02-2-Clock DVA-Beautiful Losers.m4a,ind02-2-Clock DVA-Beautiful Losers,16,24
val,ind02,ind02/ind02-0-Cabaret Voltaire-Nag Nag Nag.m4a,ind02-0-Cabaret Voltaire-Nag Nag Nag,18,24
test,ind03,ind03/ind03-6-Southern Death Cult-Fatman.m4a,ind03-6-Southern Death Cult-Fatman,14,24
train,ind03,ind03/ind03-5-Christian Death-Church of No Return.m4a,ind03-5-Christian Death-Church of No Return,14,24
train,ind03,ind03/ind03-2-The Cure-A Forest.m4a,ind03-2-The Cure-A Forest,18,24
train,ind03,ind03/ind03-1-The Sisters of Mercy-Black Planet.m4a,ind03-1-The Sisters of Mercy-Black Planet,18,24
train,ind03,ind03/ind03-0-Bauhaus-Bela Lugosi’s Dead.m4a,ind03-0-Bauhaus-Bela Lugosi’s Dead,38,24
train,ind03,ind03/ind03-8-Sex Gang Children-Mauritia Mayer.m4a,ind03-8-Sex Gang Children-Mauritia Mayer,14,24
train,ind03,ind03/ind03-9-Theatre of Hate-Do You Believe in the Westworld_.m4a,ind03-9-Theatre of Hate-Do You Believe in the Westworld_,10,24
train,ind03,ind03/ind03-3-Siouxsie and the Banshees-Cities in Dust.m4a,ind03-3-Siouxsie and the Banshees-Cities in Dust,16,24
val,ind03,ind03/ind03-4-45 Grave-Phantoms.m4a,ind03-4-45 Grave-Phantoms,14,24
val,ind03,ind03/ind03-7-Kommunity FK-Something Inside Me Has Died.m4a,ind03-7-Kommunity FK-Something Inside Me Has Died,14,24
test,ind06,ind06/ind06-7-In the Nursery-Crave.m4a,ind06-7-In the Nursery-Crave,22,24
test,ind06,ind06/ind06-3-Keimverbreitung-Die Tode Stadt.m4a,ind06-3-Keimverbreitung-Die Tode Stadt,122,24
train,ind06,ind06/ind06-0-Nurse With Wound-Futurismo.m4a,ind06-0-Nurse With Wound-Futurismo,98,24
train,ind06,ind06/ind06-1-Lustmord-Zoetrope.m4a,ind06-1-Lustmord-Zoetrope,12,24
train,ind06,ind06/ind06-4-Autopsia-Welt Ist Won Erz.m4a,ind06-4-Autopsia-Welt Ist Won Erz,18,24
train,ind06,ind06/ind06-9-This Mortal Coil-Filigree & Shadow.m4a,ind06-9-This Mortal Coil-Filigree & Shadow,4,15
train,ind06,ind06/ind06-2-_Zoviet_France-Pearroc.m4a,ind06-2-_Zoviet_France-Pearroc,24,24
train,ind06,ind06/ind06-8-Arcana-Angel of Sorrow.m4a,ind06-8-Arcana-Angel of Sorrow,12,24
train,ind06,ind06/ind06-6-Dead Can Dance-Persephone.m4a,ind06-6-Dead Can Dance-Persephone,26,24
val,ind06,ind06/ind06-10-Elend-The Reign of Chaos and Old Night.m4a,ind06-10-Elend-The Reign of Chaos and Old Night,20,24
val,ind06,ind06/ind06-5-Gruntsplatter-Where the Fearful Eat Their Young.m4a,ind06-5-Gruntsplatter-Where the Fearful Eat Their Young,24,24
test,ind07,ind07/ind07-9-The Frozen Autumn-Is Everything Real_.m4a,ind07-9-The Frozen Autumn-Is Everything Real_,30,24
train,ind07,ind07/ind07-3-Deine Lakaien-Dark Star.m4a,ind07-3-Deine Lakaien-Dark Star,18,24
train,ind07,ind07/ind07-6-Gene Loves Jezebel-Heartache.m4a,ind07-6-Gene Loves Jezebel-Heartache,16,24
train,ind07,ind07/ind07-8-Parade Ground-Moans.m4a,ind07-8-Parade Ground-Moans,14,24
train,ind07,ind07/ind07-1-The Crüxshadows-Deception.m4a,ind07-1-The Crüxshadows-Deception,18,24
train,ind07,ind07/ind07-0-The Fields of the Nephilim-Laura.m4a,ind07-0-The Fields of the Nephilim-Laura,14,24
train,ind07,ind07/ind07-5-Clan of Xymox-Something Wrong.m4a,ind07-5-Clan of Xymox-Something Wrong,28,24
train,ind07,ind07/ind07-2-The Mission-Deliverance.m4a,ind07-2-The Mission-Deliverance,24,24
val,ind07,ind07/ind07-4-Red Lorry Yellow Lorry-Talk About the Weather.m4a,ind07-4-Red Lorry Yellow Lorry-Talk About the Weather,16,24
val,ind07,ind07/ind07-7-Girls Under Glass-Down in the Park.m4a,ind07-7-Girls Under Glass-Down in the Park,18,24
test,ind08,ind08/ind08-0-Nine Inch Nails-Sin.m4a,ind08-0-Nine Inch Nails-Sin,16,24
train,ind08,ind08/ind08-5-KMFDM-Ultra.m4a,ind08-5-KMFDM-Ultra,18,24
train,ind08,ind08/ind08-6-Gravity Kills-Enough.m4a,ind08-6-Gravity Kills-Enough,16,24
train,ind08,ind08/ind08-3-Rob Zombie-Dragula.m4a,ind08-3-Rob Zombie-Dragula,14,24
train,ind08,ind08/ind08-8-Godflesh-Nihil.m4a,ind08-8-Godflesh-Nihil,22,24
train,ind08,ind08/ind08-4-Ministry-Stigmata.m4a,ind08-4-Ministry-Stigmata,28,24
train,ind08,ind08/ind08-1-Marilyn Manson-Rock is Dead.m4a,ind08-1-Marilyn Manson-Rock is Dead,12,24
train,ind08,ind08/ind08-2-Rammstein-Ich Will.m4a,ind08-2-Rammstein-Ich Will,16,24
val,ind08,ind08/ind08-7-Cubanate-Oxyacetylene.m4a,ind08-7-Cubanate-Oxyacetylene,16,24
val,ind08,ind08/ind08-9-Eisbrecher-Eiszeit.m4a,ind08-9-Eisbrecher-Eiszeit,14,24
test,ind11,ind11/ind11-8-Crossover-Dark Blue.m4a,ind11-8-Crossover-Dark Blue,30,24
test,ind11,ind11/ind11-6-Sickdoll-Ich bin der Schleicher.m4a,ind11-6-Sickdoll-Ich bin der Schleicher,10,24
train,ind11,ind11/ind11-5-Vicious Pink-8_15 to Nowhere.m4a,ind11-5-Vicious Pink-8_15 to Nowhere,10,24
train,ind11,ind11/ind11-4-Das Ding-H.S.T.A..m4a,ind11-4-Das Ding-H.S.T.A.,20,24
train,ind11,ind11/ind11-3-IKO-Approach on Tokyo.m4a,ind11-3-IKO-Approach on Tokyo,20,24
train,ind11,ind11/ind11-1-Hard Corps-Dirty.m4a,ind11-1-Hard Corps-Dirty,18,24
train,ind11,ind11/ind11-0-Linear Movement-Way Out of Living.m4a,ind11-0-Linear Movement-Way Out of Living,20,24
train,ind11,ind11/ind11-2-Turquoise Days-Grey Skies.m4a,ind11-2-Turquoise Days-Grey Skies,16,24
val,ind11,ind11/ind11-7-Oppenheimer’s Analysis-The Devil’s Dancers.m4a,ind11-7-Oppenheimer’s Analysis-The Devil’s Dancers,12,24
test,ind04,ind04/ind04-6-Bigod 20-The Bog.m4a,ind04-6-Bigod 20-The Bog,14,24
train,ind04,ind04/ind04-2-D.A.F.-Der Mussolini.m4a,ind04-2-D.A.F.-Der Mussolini,14,24
train,ind04,ind04/ind04-9-And One-Technoman.m4a,ind04-9-And One-Technoman,18,24
train,ind04,ind04/ind04-0-Front 242-Body to Body.m4a,ind04-0-Front 242-Body to Body,16,24
train,ind04,ind04/ind04-4-Laibach-Tanz Mit Laibach.m4a,ind04-4-Laibach-Tanz Mit Laibach,16,24
train,ind04,ind04/ind04-5-The Neon Judgement-The Fashion Party.m4a,ind04-5-The Neon Judgement-The Fashion Party,20,24
train,ind04,ind04/ind04-1-Nitzer EBB-Isn’t It Funny How Your Body Works.m4a,ind04-1-Nitzer EBB-Isn’t It Funny How Your Body Works,14,24
train,ind04,ind04/ind04-8-Covenant-Go Film.m4a,ind04-8-Covenant-Go Film,20,24
val,ind04,ind04/ind04-7-Skinny Puppy-Dig It.m4a,ind04-7-Skinny Puppy-Dig It,14,24
val,ind04,ind04/ind04-3-Liaisons Dangereuses-Los Niños del Parque.m4a,ind04-3-Liaisons Dangereuses-Los Niños del Parque,20,24
test,ind05,ind05/ind05-3-Brighter Death Now-There Is Nothing Left in This World.m4a,ind05-3-Brighter Death Now-There Is Nothing Left in This World,22,24
train,ind05,ind05/ind05-2-The Grey Wolves-Red Terror.m4a,ind05-2-The Grey Wolves-Red Terror,124,24
train,ind05,ind05/ind05-8-Incapacitants-Apoptosis.m4a,ind05-8-Incapacitants-Apoptosis,58,24
train,ind05,ind05/ind05-6-Merzbow-Requiem.m4a,ind05-6-Merzbow-Requiem,62,24
train,ind05,ind05/ind05-1-The New Blockaders-Manifesto.m4a,ind05-1-The New Blockaders-Manifesto,18,24
train,ind05,ind05/ind05-7-Masonna-Eat Maggot.m4a,ind05-7-Masonna-Eat Maggot,24,24
train,ind05,ind05/ind05-9-Hanatarash-1969.m4a,ind05-9-Hanatarash-1969,32,24
train,ind05,ind05/ind05-0-Whitehouse-Thank Your Lucky Stars.m4a,ind05-0-Whitehouse-Thank Your Lucky Stars,12,24
val,ind05,ind05/ind05-4-Winterkälte-Incinerator.m4a,ind05-4-Winterkälte-Incinerator,16,24
val,ind05,ind05/ind05-5-Imminent Starvation-Lost Highway 45.m4a,ind05-5-Imminent Starvation-Lost Highway 45,24,24
test,ind09,ind09/ind09-7-Slick Idiot-Xcess.m4a,ind09-7-Slick Idiot-Xcess,22,24
test,ind09,ind09/ind09-2-Suicide Commando-Unterwelt.m4a,ind09-2-Suicide Commando-Unterwelt,20,24
train,ind09,ind09/ind09-9-X Fusion-Psychopath.m4a,ind09-9-X Fusion-Psychopath,18,24
train,ind09,ind09/ind09-10-Acylum-Ruthless Aggressions.m4a,ind09-10-Acylum-Ruthless Aggressions,20,24
train,ind09,ind09/ind09-8-Wynardtage-Cold Massive Blue.m4a,ind09-8-Wynardtage-Cold Massive Blue,18,24
train,ind09,ind09/ind09-4-Numb-Hole.m4a,ind09-4-Numb-Hole,20,24
train,ind09,ind09/ind09-6-Leather Strip-Strap Me Down.m4a,ind09-6-Leather Strip-Strap Me Down,22,24
train,ind09,ind09/ind09-5-Haujobb-Solid State Logic.m4a,ind09-5-Haujobb-Solid State Logic,26,24
train,ind09,ind09/ind09-0-Frontline Assembly-Mindphaser.m4a,ind09-0-Frontline Assembly-Mindphaser,20,24
val,ind09,ind09/ind09-3-Wumpscut-Shäbiger Lump.m4a,ind09-3-Wumpscut-Shäbiger Lump,14,24
val,ind09,ind09/ind09-1-Flesh Field-Disillusion.m4a,ind09-1-Flesh Field-Disillusion,20,24
test,ind10,ind10/ind10-3-Assemblage 23-Horizon.m4a,ind10-3-Assemblage 23-Horizon,30,24
train,ind10,ind10/ind10-9-Mind.In.A.Box-Change.m4a,ind10-9-Mind.In.A.Box-Change,18,24
train,ind10,ind10/ind10-4-Angels and Agony-Forever.m4a,ind10-4-Angels and Agony-Forever,24,24
train,ind10,ind10/ind10-7-Seabound-Castaway.m4a,ind10-7-Seabound-Castaway,24,24
train,ind10,ind10/ind10-2-Absurd Minds-The Question.m4a,ind10-2-Absurd Minds-The Question,14,24
train,ind10,ind10/ind10-0-VNV Nation-Legion.m4a,ind10-0-VNV Nation-Legion,20,24
train,ind10,ind10/ind10-1-Apoptygma Berzerk-Unicorn.m4a,ind10-1-Apoptygma Berzerk-Unicorn,16,24
train,ind10,ind10/ind10-5-Funker Vogt-Arising Hero (Faderhead RMX).m4a,ind10-5-Funker Vogt-Arising Hero (Faderhead RMX),18,24
val,ind10,ind10/ind10-8-HMB-Wanted.m4a,ind10-8-HMB-Wanted,16,24
val,ind10,ind10/ind10-6-Neuroticfish-Waving Hands.m4a,ind10-6-Neuroticfish-Waving Hands,20,24
test,jam01,jam01/jam01-1-Lord Lebby-Etheopia.m4a,jam01-1-Lord Lebby-Etheopia,12,24
test,jam01,jam01/jam01-2-Lord Christo-Last Night the Landlord Nearly Kill Me.m4a,jam01-2-Lord Christo-Last Night the Landlord Nearly Kill Me,8,24
train,jam01,jam01/jam01-4-Lord Flea-Naughty Little Flea.m4a,jam01-4-Lord Flea-Naughty Little Flea,8,24
train,jam01,jam01/jam01-0-Harry Belafonte-Banana Boat Song.m4a,jam01-0-Harry Belafonte-Banana Boat Song,14,24
train,jam01,jam01/jam01-8-Lauren Aitken-Nebuchadnezzar.m4a,jam01-8-Lauren Aitken-Nebuchadnezzar,10,24
train,jam01,jam01/jam01-6-Louise Bennett-Day Dah Light.m4a,jam01-6-Louise Bennett-Day Dah Light,4,15
train,jam01,jam01/jam01-3-Lord Fly-The Little Fly.m4a,jam01-3-Lord Fly-The Little Fly,12,24
train,jam01,jam01/jam01-7-Count Lasher-Water the Garden.m4a,jam01-7-Count Lasher-Water the Garden,10,24
val,jam01,"jam01/jam01-5-Lord Composer-Hill and Gully Ride, Mandeville Road.m4a","jam01-5-Lord Composer-Hill and Gully Ride, Mandeville Road",12,24
test,jam02,jam02/jam02-3-The Skatalites-Ska Ska Ska.m4a,jam02-3-The Skatalites-Ska Ska Ska,14,24
test,jam02,jam02/jam02-7-Owen Gray-Darling Patricia.m4a,jam02-7-Owen Gray-Darling Patricia,10,24
train,jam02,jam02/jam02-8-King Edwards-Russian Roulette.m4a,jam02-8-King Edwards-Russian Roulette,10,24
train,jam02,jam02/jam02-6-The Upsetters-Return of Django.m4a,jam02-6-The Upsetters-Return of Django,10,24
train,jam02,jam02/jam02-1-Toots & The Maytals-Funky Kingston.m4a,jam02-1-Toots & The Maytals-Funky Kingston,12,24
train,jam02,jam02/jam02-2-Derrick Morgan-Forward March.m4a,jam02-2-Derrick Morgan-Forward March,10,24
train,jam02,jam02/jam02-4-Jimmy Cliff-King of Kings.m4a,jam02-4-Jimmy Cliff-King of Kings,14,24
train,jam02,jam02/jam02-5-Prince Buster-Al Capone.m4a,jam02-5-Prince Buster-Al Capone,10,24
val,jam02,jam02/jam02-0-Desmond Dekker-The Israelites.m4a,jam02-0-Desmond Dekker-The Israelites,10,24
test,jam03,jam03/jam03-8-Ken Boothe-Puppet on a String.m4a,jam03-8-Ken Boothe-Puppet on a String,10,24
train,jam03,jam03/jam03-6-Rita Marley-One Draw.m4a,jam03-6-Rita Marley-One Draw,28,24
train,jam03,jam03/jam03-2-The Paragons-The Tide is High.m4a,jam03-2-The Paragons-The Tide is High,10,24
train,jam03,jam03/jam03-3-Alton Ellis-You’ve Made Me So Very Happy.m4a,jam03-3-Alton Ellis-You’ve Made Me So Very Happy,10,24
train,jam03,jam03/jam03-5-Slim Smith & the Uniques-My Conversation.m4a,jam03-5-Slim Smith & the Uniques-My Conversation,14,24
train,jam03,jam03/jam03-9-The Melodians-I Will Get Along Without You.m4a,jam03-9-The Melodians-I Will Get Along Without You,12,24
train,jam03,jam03/jam03-4-Phillis Dillon-Picture on the Wall.m4a,jam03-4-Phillis Dillon-Picture on the Wall,10,24
train,jam03,jam03/jam03-1-The Heptones-Book of Rules.m4a,jam03-1-The Heptones-Book of Rules,14,24
val,jam03,jam03/jam03-0-Hopeton Lewis-Rivers of Babylon.m4a,jam03-0-Hopeton Lewis-Rivers of Babylon,20,24
val,jam03,jam03/jam03-7-Stranger Cole-Ruff and Tuff.m4a,jam03-7-Stranger Cole-Ruff and Tuff,10,24
test,jam04,jam04/jam04-8-Don Carlos-Fight the Revolution.m4a,jam04-8-Don Carlos-Fight the Revolution,14,24
test,jam04,jam04/jam04-6-Sylford Walker-Burn Babylon.m4a,jam04-6-Sylford Walker-Burn Babylon,24,24
train,jam04,jam04/jam04-3-Peter Tosh-Legalize It.m4a,jam04-3-Peter Tosh-Legalize It,18,24
train,jam04,jam04/jam04-11-Clint Eastwood & General Saint-Stop that Train.m4a,jam04-11-Clint Eastwood & General Saint-Stop that Train,20,24
train,jam04,jam04/jam04-1-Burning Spear-Jah No Dead.m4a,jam04-1-Burning Spear-Jah No Dead,28,24
train,jam04,jam04/jam04-10-Damian Marley-Welcome to Jamrock.m4a,jam04-10-Damian Marley-Welcome to Jamrock,14,24
train,jam04,jam04/jam04-2-Black Uhuru-Great Train Robbery.m4a,jam04-2-Black Uhuru-Great Train Robbery,14,24
train,jam04,jam04/jam04-9-Israel Vibration-‘Natty Dread.m4a,jam04-9-Israel Vibration-‘Natty Dread,16,24
train,jam04,jam04/jam04-0-Bob Marley & the Wailers-Could You Be Loved.m4a,jam04-0-Bob Marley & the Wailers-Could You Be Loved,16,24
train,jam04,jam04/jam04-5-Max Romeo-Chase the Devil.m4a,jam04-5-Max Romeo-Chase the Devil,12,24
val,jam04,jam04/jam04-7-Buju Banton-Boom Bye Bye.m4a,jam04-7-Buju Banton-Boom Bye Bye,14,24
val,jam04,jam04/jam04-4-Prince Far I-Heavy Manners.m4a,jam04-4-Prince Far I-Heavy Manners,12,24
test,jam05,jam05/jam05-2-Mad Professor-Dub Dread.m4a,jam05-2-Mad Professor-Dub Dread,14,24
train,jam05,jam05/jam05-1-Lee “Scratch” Perry-Jah.m4a,jam05-1-Lee “Scratch” Perry-Jah,14,24
train,jam05,jam05/jam05-5-Augustus Pablo-King Tubby Meets Rockers Uptown.m4a,jam05-5-Augustus Pablo-King Tubby Meets Rockers Uptown,10,24
train,jam05,jam05/jam05-9-Tommy McCook & the Agrovators-The Dub Station.m4a,jam05-9-Tommy McCook & the Agrovators-The Dub Station,14,24
train,jam05,jam05/jam05-4-Jah Shaka-Rastafari Dub.m4a,jam05-4-Jah Shaka-Rastafari Dub,14,24
train,jam05,jam05/jam05-6-Bunny Lee-Blood Sweat and Dunza Dub.m4a,jam05-6-Bunny Lee-Blood Sweat and Dunza Dub,12,24
train,jam05,jam05/jam05-3-King Jammy-Fist of Fury.m4a,jam05-3-King Jammy-Fist of Fury,12,24
train,jam05,jam05/jam05-7-Winston Riley-In the Mood Dub.m4a,jam05-7-Winston Riley-In the Mood Dub,8,24
val,jam05,jam05/jam05-0-King Tubby-A Murderous Dub.m4a,jam05-0-King Tubby-A Murderous Dub,20,24
val,jam05,jam05/jam05-8-Scientist-Steppers.m4a,jam05-8-Scientist-Steppers,14,24
test,jam06,jam06/jam06-3-Dawn Penn-You Don’t Love Me (No No No).m4a,jam06-3-Dawn Penn-You Don’t Love Me (No No No),18,24
train,jam06,jam06/jam06-4-10CC-Dreadlock Holiday.m4a,jam06-4-10CC-Dreadlock Holiday,18,24
train,jam06,jam06/jam06-2-Maxi Priest-Wild World.m4a,jam06-2-Maxi Priest-Wild World,14,24
train,jam06,jam06/jam06-9-Jimmy Cliff-I Can See Clearly Now.m4a,jam06-9-Jimmy Cliff-I Can See Clearly Now,12,24
train,jam06,jam06/jam06-5-Musical Youth-Pass the Dutchie.m4a,jam06-5-Musical Youth-Pass the Dutchie,12,24
train,jam06,jam06/jam06-0-Janet Kay-Silly Games.m4a,jam06-0-Janet Kay-Silly Games,14,24
train,jam06,jam06/jam06-8-Sophia George-Girlie Girlie.m4a,jam06-8-Sophia George-Girlie Girlie,12,24
train,jam06,jam06/jam06-6-Eddie Grant-Gimme Hope Johanna.m4a,jam06-6-Eddie Grant-Gimme Hope Johanna,16,24
val,jam06,jam06/jam06-1-UB40-Red Red Wine.m4a,jam06-1-UB40-Red Red Wine,12,24
val,jam06,jam06/jam06-7-Althea & Donna-Uptown Top Ranking.m4a,jam06-7-Althea & Donna-Uptown Top Ranking,14,24
test,jam07,jam07/jam07-2-Madness-Our House.m4a,jam07-2-Madness-Our House,12,24
test,jam07,jam07/jam07-7-Mighty Mighty Bosstones-The Impression That I Get.m4a,jam07-7-Mighty Mighty Bosstones-The Impression That I Get,12,24
train,jam07,jam07/jam07-0-The Specials-Ghost Town.m4a,jam07-0-The Specials-Ghost Town,14,24
train,jam07,jam07/jam07-10-Operation Ivy-Sound System.m4a,jam07-10-Operation Ivy-Sound System,8,24
train,jam07,jam07/jam07-9-Against All Authority-Lifestyle of Rebellion.m4a,jam07-9-Against All Authority-Lifestyle of Rebellion,8,21
train,jam07,jam07/jam07-4-The Selecter-On My Radio.m4a,jam07-4-The Selecter-On My Radio,14,24
train,jam07,jam07/jam07-1-The Beat-Mirror in the Bathroom.m4a,jam07-1-The Beat-Mirror in the Bathroom,10,24
train,jam07,jam07/jam07-5-Bad Manners-Lip Up Fatty.m4a,jam07-5-Bad Manners-Lip Up Fatty,10,24
train,jam07,jam07/jam07-6-Fishbone-Party at Ground Zero.m4a,jam07-6-Fishbone-Party at Ground Zero,18,24
val,jam07,jam07/jam07-8-Citizen Fish-Sink or Swim.m4a,jam07-8-Citizen Fish-Sink or Swim,12,24
val,jam07,jam07/jam07-3-Fun Boy Three-The Lunatics Have Taken Over the Asylum.m4a,jam07-3-Fun Boy Three-The Lunatics Have Taken Over the Asylum,12,24
test,jam08,jam08/jam08-7-Brigadier Jerry-Ram Dance Master.m4a,jam08-7-Brigadier Jerry-Ram Dance Master,12,24
test,jam08,jam08/jam08-6-General Echo-Bathroom Sex.m4a,jam08-6-General Echo-Bathroom Sex,28,24
train,jam08,jam08/jam08-1-Sly & Robbie-Boops (Here To Go).m4a,jam08-1-Sly & Robbie-Boops (Here To Go),14,24
train,jam08,jam08/jam08-5-Michigan & Smiley-Diseases.m4a,jam08-5-Michigan & Smiley-Diseases,10,24
train,jam08,jam08/jam08-8-Anthony Red Rose-Tempo.m4a,jam08-8-Anthony Red Rose-Tempo,14,24
train,jam08,jam08/jam08-4-Barrington Levy-Here I Come.m4a,jam08-4-Barrington Levy-Here I Come,14,24
train,jam08,jam08/jam08-3-Tenor Saw-Ring the Alarm.m4a,jam08-3-Tenor Saw-Ring the Alarm,12,24
train,jam08,jam08/jam08-2-Eek-A-Mouse – Wa-Do-Dem.m4a,jam08-2-Eek-A-Mouse – Wa-Do-Dem,14,24
val,jam08,jam08/jam08-0-Yellowman-Zungguzungguguzungguzeng.m4a,jam08-0-Yellowman-Zungguzungguguzungguzeng,24,24
test,jam09,jam09/jam09-6-Sizzla-Mamma Mek Deh Yah So.m4a,jam09-6-Sizzla-Mamma Mek Deh Yah So,14,24
test,jam09,jam09/jam09-5-Redrat-Tight Up Skirt.m4a,jam09-5-Redrat-Tight Up Skirt,12,24
train,jam09,jam09/jam09-2-Bounty Killer-Look Into My Eyes.m4a,jam09-2-Bounty Killer-Look Into My Eyes,14,24
train,jam09,jam09/jam09-10-Mavado-Nuh Bleach wid Cream.m4a,jam09-10-Mavado-Nuh Bleach wid Cream,10,24
train,jam09,jam09/jam09-4-King Jammy’s-Sleng Teng.m4a,jam09-4-King Jammy’s-Sleng Teng,16,24
train,jam09,jam09/jam09-9-Mr. Vegas-Tamale.m4a,jam09-9-Mr. Vegas-Tamale,16,24
train,jam09,jam09/jam09-3-Sean Paul-Get Busy.m4a,jam09-3-Sean Paul-Get Busy,16,24
train,jam09,jam09/jam09-1-Beenie Man-Sim Simma.m4a,jam09-1-Beenie Man-Sim Simma,12,24
train,jam09,jam09/jam09-8-T.O.K.-Shake Yuh Bam Bam.m4a,jam09-8-T.O.K.-Shake Yuh Bam Bam,10,24
val,jam09,jam09/jam09-0-Elephant Man-Nuh Linga.m4a,jam09-0-Elephant Man-Nuh Linga,10,24
val,jam09,jam09/jam09-7-Capleton-Toppa Things.m4a,jam09-7-Capleton-Toppa Things,14,24
test,jam10,jam10/jam10-1-Shaggy-Boombastic.m4a,jam10-1-Shaggy-Boombastic,14,24
test,jam10,jam10/jam10-4-Apache Indian-Boom Shakalaka.m4a,jam10-4-Apache Indian-Boom Shakalaka,18,24
train,jam10,jam10/jam10-10-Tiger-Bam Bam.m4a,jam10-10-Tiger-Bam Bam,14,24
train,jam10,jam10/jam10-2-Snow-Informer.m4a,jam10-2-Snow-Informer,16,24
train,jam10,jam10/jam10-6-Ini Kamoze-The Hotstepper.m4a,jam10-6-Ini Kamoze-The Hotstepper,14,24
train,jam10,jam10/jam10-5-Shabba Ranks-Mr. Loverman.m4a,jam10-5-Shabba Ranks-Mr. Loverman,14,24
train,jam10,jam10/jam10-0-Inner Circle-Bad Boys.m4a,jam10-0-Inner Circle-Bad Boys,14,24
train,jam10,jam10/jam10-3-Reel 2 Real-I Like to Move It.m4a,jam10-3-Reel 2 Real-I Like to Move It,14,24
train,jam10,jam10/jam10-7-Aswad-Shine.m4a,jam10-7-Aswad-Shine,14,24
val,jam10,jam10/jam10-9-Chaka Demus & Pliers-Tease Me.m4a,jam10-9-Chaka Demus & Pliers-Tease Me,16,24
val,jam10,jam10/jam10-8-Wayne Wonder-Bounce Along.m4a,jam10-8-Wayne Wonder-Bounce Along,18,24
test,jam11,jam11/jam11-3-Calle 13-Pa’l Norte.m4a,jam11-3-Calle 13-Pa’l Norte,18,24
train,jam11,jam11/jam11-4-Yandel-Encantadora.m4a,jam11-4-Yandel-Encantadora,16,24
train,jam11,jam11/jam11-0-Tégo Calderon-Guasa Guasa.m4a,jam11-0-Tégo Calderon-Guasa Guasa,20,24
train,jam11,jam11/jam11-6-Cypress Hill-Tequila Sunrise.m4a,jam11-6-Cypress Hill-Tequila Sunrise,16,24
train,jam11,jam11/jam11-2-Don Omar-Dile.m4a,jam11-2-Don Omar-Dile,12,24
train,jam11,jam11/jam11-5-Wisin-Corazón Acelerao.m4a,jam11-5-Wisin-Corazón Acelerao,14,24
train,jam11,jam11/jam11-8-Juan Gotti-Mira Lo Que Pasa.m4a,jam11-8-Juan Gotti-Mira Lo Que Pasa,12,24
train,jam11,jam11/jam11-1-Daddy Yankee-Gasolina.m4a,jam11-1-Daddy Yankee-Gasolina,12,24
val,jam11,jam11/jam11-9-Chingo Bling-Menudo.m4a,jam11-9-Chingo Bling-Menudo,12,24
val,jam11,jam11/jam11-7-Kid Frost-La Raza.m4a,jam11-7-Kid Frost-La Raza,18,24
test,jaz01,jaz01/jaz01-3-King Oliver-Shake It and Break It.m4a,jaz01-3-King Oliver-Shake It and Break It,10,24
test,jaz01,jaz01/jaz01-0-King Oliver’s Creole Jazz Band-Snake Rag.m4a,jaz01-0-King Oliver’s Creole Jazz Band-Snake Rag,10,24
train,jaz01,jaz01/jaz01-2-Kid Ory-Ory’s Creole Trombone.m4a,jaz01-2-Kid Ory-Ory’s Creole Trombone,12,24
train,jaz01,jaz01/jaz01-5-Lu Watters-Skid Da De Dat.m4a,jaz01-5-Lu Watters-Skid Da De Dat,14,24
train,jaz01,jaz01/jaz01-1-Original Dixieland Jazz Band-Livery Stable Blues.m4a,jaz01-1-Original Dixieland Jazz Band-Livery Stable Blues,12,24
train,jaz01,jaz01/jaz01-4-Buddy Bolden-Dixieland (no record).m4a,jaz01-4-Buddy Bolden-Dixieland (no record),12,24
train,jaz01,jaz01/jaz01-8-Freddie Keppard-High Fever.m4a,jaz01-8-Freddie Keppard-High Fever,12,24
train,jaz01,jaz01/jaz01-6-Louis Armstrong-New Orleans Stomp.m4a,jaz01-6-Louis Armstrong-New Orleans Stomp,12,24
val,jaz01,jaz01/jaz01-7-George Lewis-Burgundy Street Blues.m4a,jaz01-7-George Lewis-Burgundy Street Blues,16,24
test,jaz02,jaz02/jaz02-0-Max Kaminsky-Eccentric.m4a,jaz02-0-Max Kaminsky-Eccentric,12,24
test,jaz02,jaz02/jaz02-5-Muggsy Spanier-At the Jazzband Ball.m4a,jaz02-5-Muggsy Spanier-At the Jazzband Ball,22,24
train,jaz02,jaz02/jaz02-1-Joe Sullivan-Little Rock Getaway.m4a,jaz02-1-Joe Sullivan-Little Rock Getaway,10,24
train,jaz02,jaz02/jaz02-3-Miff Mole & His Molers-The Darktown Strutters Ball.m4a,jaz02-3-Miff Mole & His Molers-The Darktown Strutters Ball,10,24
